"The configuration item option instance in options group is incorrect.","A instância de opção de item de configuração no grupo de opções está incorreta.",module,Magento_Catalog
"The configuration item instance in options group is incorrect.","A instância de configuração do item no grupo de opções está incorreta.",module,Magento_Catalog
"The BuyRequest instance in options group is incorrect.","A instancia de Pedido de Compra no grupo de opção está incorreta.",module,Magento_Catalog
"The file options format is not valid.","O formato do arquivo de opções é inválido.",module,Magento_Catalog
"The file '%1' for '%2' has an invalid extension.","O arquivo '%1' para '%2' tem uma extensão inválida.",module,Magento_Catalog
"The file '%1' you uploaded is larger than the %2 megabytes allowed by our server.","O arquivo '%1' você carregou é maior do que o %2 megabytes permitidos pelo nosso servidor.",module,Magento_Catalog
"The file you uploaded is larger than %1 Megabytes allowed by server","O arquivo que você carregou é maior do que %1 Megabytes permitidos pelo servidor",module,Magento_Catalog
"The file is empty. Please choose another one","O arquivo está vazio. Por favor escolha outro",module,Magento_Catalog
"Some of the selected item options are not currently available.","Opções de itens selecionados não estão disponíveis atualmente.",module,Magento_Catalog
"The text is too long.","O texto é muito longo.",module,Magento_Catalog
"The file upload failed.","O carregamento do arquivo falhou.",module,Magento_Catalog
"The product has required options.","O produto requer opções.",module,Magento_Catalog
"Something went wrong while processing the request.","Problema ao processar a requisição/pedido.",module,Magento_Catalog
"Not Visible Individually","Não Visível Individualmente",module,Magento_Catalog
Search,Pesquisa,module,Magento_Catalog
"Catalog, Search","Catálogo, Pesquisa",module,Magento_Catalog
"A product type is not defined for the indexer.","Um tipo de produto não está definido para indexação.",module,Magento_Catalog
"Multiple Select","Múltipla Seleção",module,Magento_Catalog
Dropdown,"Menu suspenso",module,Magento_Catalog
"Are you sure you want to delete this category?","Você tem certeza que deseja excluir essa categoria?",module,Magento_Catalog
"Set root category for this store in the <a href=""%1"">configuration</a>.","Definir a categoria raiz para esta loja em <a href=""%1""> configuração</a>.",module,Magento_Catalog
"Collapse All","Recolher tudo",module,Magento_Catalog
"Expand All","Expandir Tudo",module,Magento_Catalog
"Use Default Value","Usar o Valor Padrão",module,Magento_Catalog
"Manage Titles (Size, Color, etc.)","Gerenciar Títulos (tamanho, cor, etc.)",module,Magento_Catalog
"Manage Options (values of your attribute)","Gerenciar Opções (valores do seu atributo)",module,Magento_Catalog
"Is Default","É o Padrão",module,Magento_Catalog
"Add Option","Adicionar opção",module,Magento_Catalog
"Sort Option","Opção de Ordenação",module,Magento_Catalog
Groups,Grupos,module,Magento_Catalog
"Unassigned Attributes","Atributos Não Associados",module,Magento_Catalog
"A name is required.","Um nome é necessário.",module,Magento_Catalog
"This group contains system attributes. Please move system attributes to another group and try again.","Este grupo contém os atributos de sistema. Por favor mover atributos do sistema para outro grupo e tente novamente.",module,Magento_Catalog
"Please enter a new group name.","Por favor, digite um novo nome para o grupo.",module,Magento_Catalog
"An attribute group named ""/name/"" already exists"".","Um grupo de atributo nomeado ""/ nome /"" já existe"".",module,Magento_Catalog
"Custom Options","Opções personalizadas",module,Magento_Catalog
"This is a required option.","Esta é uma opção obrigatória.",module,Magento_Catalog
"Maximum image width","Largura máxima da imagem",module,Magento_Catalog
"Maximum image height","Altura máxima da imagem",module,Magento_Catalog
"Maximum number of characters:","Número máximo de caracteres:",module,Magento_Catalog
"Product online","Produto on-line",module,Magento_Catalog
"Product offline","Produto off-line",module,Magento_Catalog
"Product online status","Status do produto on-line",module,Magento_Catalog
"Manage Stock","Gerenciar Estoque",module,Magento_Catalog
Qty,Qtd,module,Magento_Catalog
"Out-of-Stock Threshold","Indisponível no estoque",module,Magento_Catalog
"Minimum Qty Allowed in Shopping Cart","Quantidade Mínima Permitida no Carrinho",module,Magento_Catalog
"Maximum Qty Allowed in Shopping Cart","Quantidade Máxima Permitida no Carrinho",module,Magento_Catalog
"Qty Uses Decimals","Qtd Usa Casas Decimais",module,Magento_Catalog
Backorders,"Pedidos pendentes",module,Magento_Catalog
"Notify for Quantity Below","Notificar para Quantidade Abaixo",module,Magento_Catalog
"Enable Qty Increments","Habilitar os Incrementos de Qtd",module,Magento_Catalog
"Qty Increments","Incrementos de Qtd",module,Magento_Catalog
"Stock Availability","Disponibilidade de Estoque",module,Magento_Catalog
"In Stock","Em Estoque",module,Magento_Catalog
"Out of Stock","Fora de Estoque",module,Magento_Catalog
"Add Product To Websites","Adicionar Produto Para Websites",module,Magento_Catalog
"Remove Product From Websites","Remover Produto dos Websites",module,Magento_Catalog
"Delete Custom Option","Excluir Opção Personalizada",module,Magento_Catalog
"Sort Custom Options","Ordenar Opções Customizadas",module,Magento_Catalog
"Option Title","Opção de título",module,Magento_Catalog
"Input Type","Tipo de input",module,Magento_Catalog
Required,Obrigatório,module,Magento_Catalog
"Price Type","Tipo de preço",module,Magento_Catalog
"Maximum Image Size","Tamanho Máximo da Imagem",module,Magento_Catalog
"Please leave blank if it is not an image.","Por favor, deixe em branco se não for uma imagem.",module,Magento_Catalog
Title,Título,module,Magento_Catalog
"Sort Custom Option","Ordenar Opção Customizada",module,Magento_Catalog
"Max Characters","Caracteres Máximo",module,Magento_Catalog
"Customer Group","Grupo de clientes",module,Magento_Catalog
"Item Price","Preço do item",module,Magento_Catalog
Action,Ação,module,Magento_Catalog
"and above","e acima",module,Magento_Catalog
"Delete Tier","Excluir Camada",module,Magento_Catalog
"Product In Websites","Produto em Websites",module,Magento_Catalog
"(Copy data from: %1)","(Copiar dados de: %1)",module,Magento_Catalog
"Alt Text","Texto Alternativo",module,Magento_Catalog
Role,Função,module,Magento_Catalog
"Hide from Product Page","Ocultar da Página de Produtos",module,Magento_Catalog
"Close panel","Fechar Painel",module,Magento_Catalog
"Product Alerts","Alertas de Produto",module,Magento_Catalog
"Basic Settings","Configurações Básicas",module,Magento_Catalog
"Advanced Settings","Configurações Avançadas",module,Magento_Catalog
"Mass Actions","Ações em massa",module,Magento_Catalog
"Select All","Selecionar Todos",module,Magento_Catalog
"Unselect All","Deselecionar Todos",module,Magento_Catalog
"Select Visible","Selecionar Todos da Página",module,Magento_Catalog
"Unselect Visible","Desmarcar Todos da Página",module,Magento_Catalog
"Shop By","Filtrar por",module,Magento_Catalog
"Shopping Options","Opções de Compra",module,Magento_Catalog
"Compare Products","Comparar Produtos",module,Magento_Catalog
"Print This Page","Imprimir esta Página",module,Magento_Catalog
"Remove Product","Remover Produto",module,Magento_Catalog
"Add to Cart","Adicionar ao Carrinho",module,Magento_Catalog
"In stock","Em estoque",module,Magento_Catalog
"Out of stock","Fora de estoque",module,Magento_Catalog
"You have no items to compare.","Você não tem ítens para comparar.",module,Magento_Catalog
"Remove This Item","Remover este Item",module,Magento_Catalog
Compare,Comparar,module,Magento_Catalog
"Clear All","Limpar Tudo",module,Magento_Catalog
Prev,Anterior,module,Magento_Catalog
Next,Próximo,module,Magento_Catalog
"Add to Compare","Adicionar à Comparação",module,Magento_Catalog
"Learn More","Saiba Mais",module,Magento_Catalog
"More Choices:","Mais opções:",module,Magento_Catalog
"Check items to add to the cart or","Verifique itens para adicionar ao carrinho ou",module,Magento_Catalog
"select all","selecionar tudo",module,Magento_Catalog
"Items %1-%2 of %3","Itens %1-%2 de %3",module,Magento_Catalog
Show,Mostrar,module,Magento_Catalog
"per page","por página",module,Magento_Catalog
"Sort By","Ordenar por",module,Magento_Catalog
"Set Ascending Direction","Definir Direção Crescente",module,Magento_Catalog
"Set Descending Direction","Definir Direção Decrescente",module,Magento_Catalog
"View as","Ver como",module,Magento_Catalog
Loading...,Carregando...,module,Magento_Catalog
"* Required Fields","* Campos Obrigatórios",module,Magento_Catalog
Availability,Disponibilidade,module,Magento_Catalog
"Terms and Conditions","Termos e Condições",module,Magento_CheckoutAgreements
"Add New Condition","Adicionar Nova Condição",module,Magento_CheckoutAgreements
"Save Condition","Salvar Condição",module,Magento_CheckoutAgreements
"Delete Condition","Excluir Condição",module,Magento_CheckoutAgreements
"Edit Terms and Conditions","Edite Termos e Condições",module,Magento_CheckoutAgreements
"New Terms and Conditions","Novos Termos e Condições",module,Magento_CheckoutAgreements
"Terms and Conditions Information","Informações sobre Termos e Condições",module,Magento_CheckoutAgreements
"Condition Name","Nome da Condição",module,Magento_CheckoutAgreements
Enabled,Habilitado,module,Magento_CheckoutAgreements
Disabled,Desabilitado,module,Magento_CheckoutAgreements
"Show Content as","Mostrar o Conteúdo como",module,Magento_CheckoutAgreements
Text,Texto,module,Magento_CheckoutAgreements
"Store View","Visão de Loja",module,Magento_CheckoutAgreements
"Checkbox Text","Caixa de Seleção de Texto",module,Magento_CheckoutAgreements
Content,Conteúdo,module,Magento_CheckoutAgreements
"Content Height (css)","Altura do Conteúdo (css)",module,Magento_CheckoutAgreements
"Content Height","Altura do Conteúdo",module,Magento_CheckoutAgreements
Condition,Condição,module,Magento_CheckoutAgreements
Sales,Vendas,module,Magento_CheckoutAgreements
"Checkout Conditions","Condições de Compra",module,Magento_CheckoutAgreements
"Checkout Terms and Conditions","Termos e Condições da Compra",module,Magento_CheckoutAgreements
"This condition no longer exists.","Essa condição não está mais disponível.",module,Magento_CheckoutAgreements
"Something went wrong  while deleting this condition.","Problema ao excluir esta condição.",module,Magento_CheckoutAgreements
"Edit Condition","Editar Condição",module,Magento_CheckoutAgreements
"New Condition","Nova Condição",module,Magento_CheckoutAgreements
"Something went wrong while saving this condition.","Problema ao gravar esta condição.",module,Magento_CheckoutAgreements
"Shopping Cart","Carrinho de Compras",module,Magento_Checkout
"Invalid method: %1","Método inválido: %1",module,Magento_Checkout
City,Cidade,module,Magento_Checkout
Country,País,module,Magento_Checkout
State/Province,Estado/Província,module,Magento_Checkout
"Zip/Postal Code",CEP,module,Magento_Checkout
"My Cart (1 item)","Meu Carrinho (1 item)",module,Magento_Checkout
"My Cart (%1 items)","Meu Carrinho (%1 itens)",module,Magento_Checkout
"My Cart","Meu Carrinho",module,Magento_Checkout
"Minimum order amount is %1","O valor mínimo do pedido é %1",module,Magento_Checkout
"You added %1 to your shopping cart.","Você adicionou %1 ao carrinho de compras.",module,Magento_Checkout
"We can't find the quote item.","Não foi possível encontrar o item da cotação.",module,Magento_Checkout
"We cannot configure the product.","Não foi possível configurar o produto.",module,Magento_Checkout
"The coupon code ""%1"" is not valid.","O cupom de desconto ""%1"" é inválido.",module,Magento_Checkout
"We cannot apply the coupon code.","Não foi possível aplicar o código de cupom.",module,Magento_Checkout
"%1 was updated in your shopping cart.","%1 foi atualizado no seu carrinho de compras.",module,Magento_Checkout
Checkout,"Finalizar Compra",module,Magento_Checkout
"Please agree to all the terms and conditions before placing the order.","Por favor concorde com todos os termos e condições antes de fazer o pedido.",module,Magento_Checkout
"The product does not exist.","Produto não existe.",module,Magento_Checkout
"We don't have some of the products you want.","Não temos alguns dos produtos que você deseja.",module,Magento_Checkout
"We don't have as many of some products as you want.","Não temos a quantidade de produtos que você deseja.",module,Magento_Checkout
"Quantity was recalculated from %1 to %2","Quantidade foi recalculada de %1 para %2",module,Magento_Checkout
"This quote item does not exist.","Este item da cotação não existe.",module,Magento_Checkout
"Display number of items in cart","Exibir o número de itens no carrinho",module,Magento_Checkout
"Display item quantities","Exibir quantidades do item",module,Magento_Checkout
"Invalid data","Dados inválidos",module,Magento_Checkout
"The customer address is not valid.","O endereço do cliente não é válido.",module,Magento_Checkout
"Invalid shipping method","Método de envio inválido",module,Magento_Checkout
"Load customer quote error","Erro ao carregar cotação do cliente",module,Magento_Checkout
"Cancel Coupon","Cancelar Cupom",module,Magento_Checkout
"Shopping Cart Items","Itens do Carrinho de Compras",module,Magento_Checkout
Price,Preço,module,Magento_Checkout
Qty,Qtd,module,Magento_Checkout
"Continue Shopping","Continuar Comprando",module,Magento_Checkout
"Clear Shopping Cart","Limpar Carrinho de Compras",module,Magento_Checkout
"Update Shopping Cart","Atualizar Carrinho de Compras",module,Magento_Checkout
"Update Cart","Atualizar Carrinho",module,Magento_Checkout
"See price before order confirmation.","Ver preço antes de confirmar pedido.",module,Magento_Checkout
"What's this?","O que é isto?",module,Magento_Checkout
"Edit item parameters","Editar parâmetros do item",module,Magento_Checkout
Edit,Editar,module,Magento_Checkout
"Remove item","Remover item",module,Magento_Checkout
"You have no items in your shopping cart.","Nenhum item está em seu carrinho de compras.",module,Magento_Checkout
"Click <a href=""%1"">here</a> to continue shopping.","Clique <a href=""%1"">aqui</a> para continuar comprando.",module,Magento_Checkout
"Estimate Shipping and Tax","Consultar Valor do Frete e Imposto",module,Magento_Checkout
"Excl. Tax","Excl. Impostos",module,Magento_Checkout
Loading...,Carregando...,module,Magento_Checkout
"Order #","Pedido #",module,Magento_Checkout
"Proceed to Checkout","Avançar para Checkout",module,Magento_Checkout
"Product Name","Nome do produto",module,Magento_Checkout
"Incl. Tax","Imposto Incl.",module,Magento_Checkout
"Static Blocks","Blocos estáticos",module,Magento_Cms
"Add New Block","Adicionar novo bloco",module,Magento_Cms
"Save Block","Gravar bloco",module,Magento_Cms
"Delete Block","Excluir Bloco",module,Magento_Cms
"Save and Continue Edit","Salvar e Continuar a Editar",module,Magento_Cms
"Edit Block '%1'","Editar o bloco '%1'",module,Magento_Cms
"New Block","Novo Bloco",module,Magento_Cms
"Block Information","Informação do Bloco",module,Magento_Cms
"General Information","Informações gerais",module,Magento_Cms
"Block Title","Título do Bloco",module,Magento_Cms
Identifier,Identificador,module,Magento_Cms
"Store View","Visão de Loja",module,Magento_Cms
Enabled,Habilitado,module,Magento_Cms
Disabled,Desabilitado,module,Magento_Cms
Content,Conteúdo,module,Magento_Cms
Title,Título,module,Magento_Cms
"Manage Pages","Gerenciar páginas",module,Magento_Cms
"Add New Page","Adicionar Nova Página",module,Magento_Cms
"Save Page","Gravar Página",module,Magento_Cms
"Delete Page","Excluir Página",module,Magento_Cms
"Edit Page '%1'","Editar Página '%1'",module,Magento_Cms
"New Page","Nova Página",module,Magento_Cms
"Content Heading","Cabeçalho do Conteúdo",module,Magento_Cms
"Page Layout","Layout de Página",module,Magento_Cms
"Layout Update XML","Atualização do Layout XML",module,Magento_Cms
"Custom Design","Design Personalizado",module,Magento_Cms
"Custom Design From","Design Personalizado de",module,Magento_Cms
"Custom Design To","Design Personalizado Para",module,Magento_Cms
"-- Please Select --","-- Selecione uma opção --",module,Magento_Cms
"Custom Theme","Tema Personalizado",module,Magento_Cms
"Custom Layout","Layout Personalizado",module,Magento_Cms
"Custom Layout Update XML","Atualização de Layout XML Personalizado",module,Magento_Cms
"Page Information","Informação da Página",module,Magento_Cms
"Page Title","Título da Página",module,Magento_Cms
"URL Key","Chave URL",module,Magento_Cms
"Relative to Web Site Base URL","Relativo a URL Base do Website",module,Magento_Cms
"Page Status","Status da Página",module,Magento_Cms
"Meta Data","Meta Dados",module,Magento_Cms
Keywords,Palavras-chave,module,Magento_Cms
"Meta Keywords","Meta Palavras-chave",module,Magento_Cms
Description,Descrição,module,Magento_Cms
"Meta Description","Meta Descrição",module,Magento_Cms
Created,Criado,module,Magento_Cms
Modified,Modificado,module,Magento_Cms
Action,Ação,module,Magento_Cms
Preview,Pré-visualização,module,Magento_Cms
"Media Storage","Armazenamento de Mídia",module,Magento_Cms
"Create Folder...","Criar Pastas...",module,Magento_Cms
"Delete Folder","Apagar Pasta",module,Magento_Cms
"Delete File","Excluir Arquivo",module,Magento_Cms
"Insert File","Inserir Arquivo",module,Magento_Cms
"New Folder Name:","Nome da Nova Pasta:",module,Magento_Cms
"Are you sure you want to delete this folder?","Tem certeza que deseja excluir esta pasta?",module,Magento_Cms
"Are you sure you want to delete this file?","Tem certeza que deseja excluir este arquivo?",module,Magento_Cms
"Images (%1)","Imagens (%1)",module,Magento_Cms
"Storage Root","Matriz de Armazenamento",module,Magento_Cms
"Go to Home Page","Ir para a página inicial",module,Magento_Cms
"This block no longer exists.","Este bloco não existe mais.",module,Magento_Cms
"Edit Block","Editar o Bloco",module,Magento_Cms
Blocks,Blocos,module,Magento_Cms
"The page has been deleted.","A página foi excluída.",module,Magento_Cms
"This page no longer exists.","Esta página não existe mais.",module,Magento_Cms
"Edit Page","Editar Página",module,Magento_Cms
Pages,Páginas,module,Magento_Cms
"Something went wrong while saving the page.","Algo deu errado ao salvar a página.",module,Magento_Cms
"The directory %1 is not writable by server.","O diretório %1 não é gravável pelo servidor.",module,Magento_Cms
"Make sure that static block content does not reference the block itself.","Certifique-se de que o conteúdo do bloco estático não faz referência a ele mesmo.",module,Magento_Cms
"Enabled by Default","Habilitado por padrão",module,Magento_Cms
"Disabled by Default","Desativado por padrão",module,Magento_Cms
"Disabled Completely","Desativado Completamente",module,Magento_Cms
"A block identifier with the same properties already exists in the selected store.","Um identificador do bloco com as mesmas propriedades já existe na loja selecionada.",module,Magento_Cms
"The page URL key contains capital letters or disallowed symbols.","A chave de URL de página contém letras maiúsculas ou não caracteres não permitidos.",module,Magento_Cms
"The page URL key cannot be made of only numbers.","A chave URL da página não pode conter apenas números.",module,Magento_Cms
"We found a directory with the same name. Please try another folder name.","Um diretório com o mesmo nome já existe. Por favor, tente outro nome de diretório.",module,Magento_Cms
"We cannot create a new directory.","Não foi possível criar um novo diretório.",module,Magento_Cms
"We cannot delete directory %1.","Não é possível excluir o diretório %1.",module,Magento_Cms
"Directory %1 is not under storage root path.","Diretório %1 não está no caminho raiz de armazenamento.",module,Magento_Cms
"No files found","Nenhum arquivo encontrado",module,Magento_Cms
"Browse Files...","Procurar Arquivos...",module,Magento_Cms
"Collapse All","Recolher tudo",module,Magento_Cms
"Expand All","Expandir Tudo",module,Magento_Cms
Configuration,Configuração,module,Magento_Config
"New attribute set name","Nome de novo atributo",module,Magento_ConfigurableProduct
"Choose an Option...","Escolha uma Opção...",module,Magento_ConfigurableProduct
"This attribute is used in configurable products.","Esse atributo é usado em produtos configuráveis.",module,Magento_ConfigurableProduct
"Some product variations fields are not valid.","Algumas variações de campos de produto não são válidas.",module,Magento_ConfigurableProduct
"This group contains attributes used in configurable products. Please move these attributes to another group and try again.","Este grupo contém atributos usados em produtos configuráveis. Por favor, mova esses atributos para outro grupo e tente novamente.",module,Magento_ConfigurableProduct
"This attribute is used in configurable products. You cannot remove it from the attribute set.","Este atributo é usado em produtos configuráveis. Não pode removê-lo do conjunto de atributos.",module,Magento_ConfigurableProduct
"Associated Products","Produtos Associados",module,Magento_ConfigurableProduct
"Sort Variations","Variações de Ordenação",module,Magento_ConfigurableProduct
Select,Selecione,module,Magento_ConfigurableProduct
Price,Preço,module,Magento_ConfigurableProduct
Quantity,Quantidade,module,Magento_ConfigurableProduct
"Add Products Manually","Adicionar Produtos Manualmente",module,Magento_ConfigurableProduct
"Current Variations","Variações atuais",module,Magento_ConfigurableProduct
Image,Imagem,module,Magento_ConfigurableProduct
Name,Nome,module,Magento_ConfigurableProduct
Weight,Peso,module,Magento_ConfigurableProduct
"Upload Image","Carregar Imagem",module,Magento_ConfigurableProduct
"No Image","Nenhuma Imagem",module,Magento_ConfigurableProduct
"Choose Affected Attribute Set","Escolher Conjunto de Atributos Afetado",module,Magento_ConfigurableProduct
Confirm,Confirmar,module,Magento_ConfigurableProduct
Cancel,Cancelar,module,Magento_ConfigurableProduct
"* Required Fields","* Campos Obrigatórios",module,Magento_Contact
Name,Nome,module,Magento_Contact
Email,E-mail,module,Magento_Contact
Submit,Enviar,module,Magento_Contact
Daily,Diário,module,Magento_Cron
Weekly,Semanal,module,Magento_Cron
Monthly,Mensal,module,Magento_Cron
"Save Currency Rates","Salvar os impostos",module,Magento_CurrencySymbol
Reset,Reiniciar,module,Magento_CurrencySymbol
Import,Importar,module,Magento_CurrencySymbol
"Manage Currency Rates","Gerenciar taxas de moeda",module,Magento_CurrencySymbol
"Import Service","Serviço de importação",module,Magento_CurrencySymbol
"Save Currency Symbols","Salvar símbolos de moeda",module,Magento_CurrencySymbol
"Currency Symbols","Símbolos de moeda",module,Magento_CurrencySymbol
"Use Standard","Usar Padrão",module,Magento_CurrencySymbol
"Please specify a correct Import Service.","Por favor, especifique um serviço de importação correto.",module,Magento_CurrencySymbol
"Currency Rates","Taxas de Câmbio",module,Magento_CurrencySymbol
"Please correct the input data for %1 => %2 rate","Por favor, corrija os dados do campo %1 => taxa de %2",module,Magento_CurrencySymbol
"All valid rates have been saved.","Todos os preços válidos foram salvos.",module,Magento_CurrencySymbol
System,Sistema,module,Magento_CurrencySymbol
"Old rate:","Taxa antiga:",module,Magento_CurrencySymbol
"Customer address id column is not specified","Cliente, coluna, id, endereço, não é especificados",module,Magento_CustomerImportExport
"Orphan rows that will be skipped due default row errors","Linhas órfãs que serão ignoradas devido erros de linha padrão",module,Magento_CustomerImportExport
"Invalid value in Store column (store does not exists?)","Valor inválido na coluna Store (loja não existe?)",module,Magento_CustomerImportExport
"You subscribe to our newsletter.","Você se inscreveu em nossa newsletter.",module,Magento_Customer
"You have not set a default shipping address.","Você não definiu um endereço de entrega padrão.",module,Magento_Customer
"You have not set a default billing address.","Você não definiu um endereço de faturamento padrão.",module,Magento_Customer
"Address Book","Catálogo de Endereços",module,Magento_Customer
"Edit Address","Editar o Endereço",module,Magento_Customer
"Add New Address","Adicionar Novo Endereço",module,Magento_Customer
region,região,module,Magento_Customer
"Create Order","Criar Pedido",module,Magento_Customer
"Save Customer","Salvar Cliente",module,Magento_Customer
"Delete Customer","Excluir Cliente",module,Magento_Customer
"Reset Password","Redefinir Senha",module,Magento_Customer
"New Customer","Novo Cliente",module,Magento_Customer
"Save and Continue Edit","Salvar e Continuar a Editar",module,Magento_Customer
Back,Voltar,module,Magento_Customer
"Please select","Selecione por favor",module,Magento_Customer
Product,Produto,module,Magento_Customer
Quantity,Quantidade,module,Magento_Customer
Price,Preço,module,Magento_Customer
Action,Ação,module,Magento_Customer
Configure,Configurar,module,Magento_Customer
Delete,Excluir,module,Magento_Customer
"Shopping Cart from %1","Carrinho de Compras de %1",module,Magento_Customer
"Newsletter Information","Informações da Newsletter",module,Magento_Customer
"Subscribed to Newsletter","Inscrito na Newsletter",module,Magento_Customer
"Last Date Subscribed","Data da Última Inscrição",module,Magento_Customer
"Last Date Unsubscribed","Data do Último Descadastramento",module,Magento_Customer
"No Newsletter Found","Nenhuma newsletter foi encontrada",module,Magento_Customer
"Start date","Data de início",module,Magento_Customer
"End Date","Data de Término",module,Magento_Customer
"Receive Date","Data de recebimento",module,Magento_Customer
Subject,Assunto,module,Magento_Customer
Sent,Enviado,module,Magento_Customer
Cancel,Cancelar,module,Magento_Customer
"Not Sent","Não Enviado",module,Magento_Customer
Sending,Enviando,module,Magento_Customer
Paused,Pausado,module,Magento_Customer
View,Visualizar,module,Magento_Customer
Unknown,Desconhecido,module,Magento_Customer
Order,Pedido,module,Magento_Customer
"Bill-to Name","Nome de Cobrança",module,Magento_Customer
"Ship-to Name","Nome de Entrega",module,Magento_Customer
"Order Total","Total do Pedido",module,Magento_Customer
"Purchase Point","Ponto de compra",module,Magento_Customer
"Customer View","Visão do cliente",module,Magento_Customer
Qty,Qtd,module,Magento_Customer
Confirmed,Confirmado,module,Magento_Customer
"Confirmation Required","Confirmação Obrigatória",module,Magento_Customer
"Confirmation Not Required","Confirmação não Obrigatória",module,Magento_Customer
Indeterminate,Indeterminado,module,Magento_Customer
"The customer does not have default billing address.","O cliente não tem um endereço de cobrança padrão.",module,Magento_Customer
Offline,Off-line,module,Magento_Customer
Never,Nunca,module,Magento_Customer
"Deleted Stores","Lojas excluídas",module,Magento_Customer
"Add Locale","Adicionar Local",module,Magento_Customer
"Add Date","Adicionar Data",module,Magento_Customer
"Days in Wish List","Dias na Lista de Desejos",module,Magento_Customer
No,Não,module,Magento_Customer
Yes,Sim,module,Magento_Customer
"Delete File","Excluir Arquivo",module,Magento_Customer
Download,"Fazer Download",module,Magento_Customer
"Delete Image","Excluir imagem",module,Magento_Customer
"View Full Size","Ver Tamanho Completo",module,Magento_Customer
"All countries","Todos os Países",module,Magento_Customer
"Customer Groups","Grupos de Cliente",module,Magento_Customer
"Add New Customer Group","Adicionar novo grupo de cliente",module,Magento_Customer
"Save Customer Group","Gravar Grupo de Cliente",module,Magento_Customer
"Delete Customer Group","Excluir Grupo de Cliente",module,Magento_Customer
"New Customer Group","Novo Grupo de Cliente",module,Magento_Customer
"Edit Customer Group ""%1""","Editar Grupo de Cliente ""%1""",module,Magento_Customer
"Group Information","Informações do Grupo",module,Magento_Customer
"Group Name","Nome do grupo",module,Magento_Customer
"Maximum length must be less then %1 symbols","O tamanho máximo deve ser menor que %1 símbolos",module,Magento_Customer
"Tax Class","Classe de Impostos",module,Magento_Customer
"Would you like to change the Customer Group for this order?","Você gostaria de trocar o grupo de clientes para esta compra?",module,Magento_Customer
"The VAT ID is valid. The current Customer Group will be used.","O CPF/CNPJ é válido. O Grupo de Clientes será usado.",module,Magento_Customer
"Validate VAT Number","Validar número CPF/CNPJ",module,Magento_Customer
"Customer Login","Login do Cliente",module,Magento_Customer
"Create New Customer Account","Criar Nova Conta de Cliente",module,Magento_Customer
"Date of Birth","Data de Nascimento",module,Magento_Customer
"Bad request.","Pedido ruim.",module,Magento_Customer
"This confirmation key is invalid or has expired.","Esta senha de confirmação é invalida ou expirou.",module,Magento_Customer
"There was an error confirming the account","Ocorreu um erro ao confirmar sua conta",module,Magento_Customer
"Thank you for registering with %1.","Obrigado por registrar-se com %1.",module,Magento_Customer
"This email does not require confirmation.","Este e-mail não requer confirmação.",module,Magento_Customer
"Wrong email.","E-mail errado.",module,Magento_Customer
"Your password reset link has expired.","Seu link de redefinição de senha expirou.",module,Magento_Customer
"There is already an account with this email address. If you are sure that it is your email address, <a href=""%1"">click here</a> to get your password and access your account.","Já existe uma conta com este endereço de e-mail. Se você tem certeza que é o seu endereço de e-mail, <a href=""%1""> clique aqui</a> para obter sua senha e acessar a sua conta.",module,Magento_Customer
"Account Information","Informações da Conta",module,Magento_Customer
"Invalid input","Entrada Inválida",module,Magento_Customer
"Please correct the email address.","Por favor, corrija o endereço de e-mail.",module,Magento_Customer
"Please enter your email.","Por favor, digite o seu e-mail.",module,Magento_Customer
"If there is an account associated with %1 you will receive an email with a link to reset your password.","Se houver uma conta associada com %1, você receberá um e-mail com um link para redefinir sua senha.",module,Magento_Customer
"My Account","Minha Conta",module,Magento_Customer
"Invalid login or password.","Login ou senha inválida.",module,Magento_Customer
"New Password and Confirm New Password values didn't match.","Nova senha e Confirmar nova senha valores não coincidem.",module,Magento_Customer
"No customer ID defined.","Nenhum ID de cliente definido.",module,Magento_Customer
"Please correct the quote items and try again.","Por favor, corrija os itens citados e tente novamente.",module,Magento_Customer
"The customer group no longer exists.","O grupo de cliente não existe.",module,Magento_Customer
Customers,Clientes,module,Magento_Customer
"New Group","Novo Grupo",module,Magento_Customer
"New Customer Groups","Novo Grupo de Clientes",module,Magento_Customer
"Edit Group","Editar Grupo",module,Magento_Customer
"Edit Customer Groups","Editar Grupo de Clientes",module,Magento_Customer
"Please select customer(s).","Por favor, selecione o(s) cliente(s).",module,Magento_Customer
"You deleted the customer.","Você excluiu o cliente.",module,Magento_Customer
"Manage Customers","Gerenciar Clientes",module,Magento_Customer
"A total of %1 record(s) were updated.","Um total de %1 registro(s) foram atualizados.",module,Magento_Customer
"A total of %1 record(s) were deleted.","Um total de %1 registro(s) excluído(s).",module,Magento_Customer
"You saved the customer.","Você gravou o cliente.",module,Magento_Customer
"This account is not confirmed.","Essa conta não está confirmada.",module,Magento_Customer
"Please enter the first name.","Por favor, informe o nome.",module,Magento_Customer
"Please enter the last name.","Por favor, informe o sobrenome.",module,Magento_Customer
"Please enter the street.","Por favor, informe a rua.",module,Magento_Customer
"Please enter the city.","Por favor, informe a cidade.",module,Magento_Customer
"Please enter the zip/postal code.","Por favor, informe o Cep.",module,Magento_Customer
"Please enter the country.","Por favor, informe o país.",module,Magento_Customer
"Please enter the state/province.","Por favor digite o estado/província.",module,Magento_Customer
